receipt_id,po_id,receipt_week,item_id,location_id,supplier_id,qty_received
RCPT0002143,PO0002222,2024-05-03,SKU039,NCR_WH,SUP08,227
RCPT0002144,PO0002223,2024-05-10,SKU039,NCR_WH,SUP08,231
RCPT0002145,PO0002224,2024-05-24,SKU039,NCR_WH,SUP08,235
RCPT0002146,PO0002226,2023-08-25,SKU039,BOM_WH,SUP08,231
RCPT0002147,PO0002225,2023-09-01,SKU039,BOM_WH,SUP08,226
RCPT0002148,PO0002227,2025-04-18,SKU039,BOM_WH,SUP08,229
RCPT0002149,PO0002228,2025-04-25,SKU039,BOM_WH,SUP08,235
RCPT0002150,PO0002229,2025-05-02,SKU039,BOM_WH,SUP08,240
RCPT0002151,PO0002230,2024-11-29,SKU040,BLR_WH,SUP04,88
RCPT0002152,PO0002231,2024-11-29,SKU040,BLR_WH,SUP04,105
RCPT0002153,PO0002232,2024-12-06,SKU040,BLR_WH,SUP04,121
RCPT0002154,PO0002233,2024-12-13,SKU040,BLR_WH,SUP04,138
RCPT0002155,PO0002234,2025-06-27,SKU040,BLR_WH,SUP04,93
RCPT0002156,PO0002235,2025-07-04,SKU040,BLR_WH,SUP04,110
RCPT0002157,PO0002236,2025-07-04,SKU040,BLR_WH,SUP04,131
RCPT0002158,PO0002237,2025-07-25,SKU040,BLR_WH,SUP04,147
RCPT0002159,PO0002238,2024-12-13,SKU040,MAA_WH,SUP04,114
RCPT0002160,PO0002239,2024-12-13,SKU040,MAA_WH,SUP04,155
RCPT0002161,PO0002240,2024-12-27,SKU040,MAA_WH,SUP04,165
RCPT0002162,PO0002242,2024-12-27,SKU040,MAA_WH,SUP04,165
RCPT0002163,PO0002241,2025-01-03,SKU040,MAA_WH,SUP04,165
RCPT0002164,PO0002243,2025-04-11,SKU040,MAA_WH,SUP04,122
RCPT0002165,PO0002244,2025-04-18,SKU040,MAA_WH,SUP04,165
RCPT0002166,PO0002245,2025-04-25,SKU040,MAA_WH,SUP04,165
RCPT0002167,PO0002246,2025-05-09,SKU040,MAA_WH,SUP04,165
RCPT0002168,PO0002247,2025-07-11,SKU040,MAA_WH,SUP04,122
RCPT0002169,PO0002248,2025-07-25,SKU040,MAA_WH,SUP04,165
RCPT0002170,PO0002249,2025-08-01,SKU040,MAA_WH,SUP04,165
RCPT0002171,PO0002250,2025-08-15,SKU040,MAA_WH,SUP04,105
RCPT0002172,PO0002251,2025-11-21,SKU040,MAA_WH,SUP04,114
RCPT0002173,PO0002252,2025-11-28,SKU040,MAA_WH,SUP04,149
RCPT0002174,PO0002253,2025-11-28,SKU040,MAA_WH,SUP04,165
RCPT0002175,PO0002254,2025-12-05,SKU040,MAA_WH,SUP04,165
RCPT0002176,PO0002255,2025-12-05,SKU040,MAA_WH,SUP04,118
RCPT0002177,PO0002256,2024-12-13,SKU040,NCR_WH,SUP04,143
RCPT0002178,PO0002257,2024-12-20,SKU040,NCR_WH,SUP04,165
RCPT0002179,PO0002258,2024-12-20,SKU040,NCR_WH,SUP04,165
RCPT0002180,PO0002259,2025-01-03,SKU040,NCR_WH,SUP04,165
RCPT0002181,PO0002260,2025-01-17,SKU040,NCR_WH,SUP04,109
RCPT0002182,PO0002261,2025-03-07,SKU040,NCR_WH,SUP04,128
RCPT0002183,PO0002262,2025-03-07,SKU040,NCR_WH,SUP04,165
RCPT0002184,PO0002263,2025-03-07,SKU040,NCR_WH,SUP04,165
RCPT0002185,PO0002264,2025-03-14,SKU040,NCR_WH,SUP04,165
RCPT0002186,PO0002265,2025-06-06,SKU040,NCR_WH,SUP04,146
RCPT0002187,PO0002266,2025-06-13,SKU040,NCR_WH,SUP04,165
RCPT0002188,PO0002267,2025-06-13,SKU040,NCR_WH,SUP04,165
RCPT0002189,PO0002268,2025-07-04,SKU040,NCR_WH,SUP04,165
RCPT0002190,PO0002269,2025-09-12,SKU040,NCR_WH,SUP04,103
RCPT0002191,PO0002270,2025-09-12,SKU040,NCR_WH,SUP04,144
RCPT0002192,PO0002271,2025-09-19,SKU040,NCR_WH,SUP04,165
RCPT0002193,PO0002272,2025-10-03,SKU040,NCR_WH,SUP04,165
RCPT0002194,PO0002276,2024-11-01,SKU040,BOM_WH,SUP04,85
RCPT0002195,PO0002277,2024-11-08,SKU040,BOM_WH,SUP04,109
RCPT0002196,PO0002278,2024-12-27,SKU040,BOM_WH,SUP04,111
RCPT0002197,PO0002279,2025-01-03,SKU040,BOM_WH,SUP04,154
RCPT0002198,PO0002280,2025-01-10,SKU040,BOM_WH,SUP04,165
RCPT0002199,PO0002281,2025-01-10,SKU040,BOM_WH,SUP04,165
RCPT0002200,PO0002282,2025-01-17,SKU040,BOM_WH,SUP04,104
RCPT0002201,PO0002283,2025-05-09,SKU040,BOM_WH,SUP04,107
RCPT0002202,PO0002284,2025-05-09,SKU040,BOM_WH,SUP04,139
RCPT0002203,PO0002285,2025-05-16,SKU040,BOM_WH,SUP04,165
RCPT0002204,PO0002286,2025-05-30,SKU040,BOM_WH,SUP04,165
RCPT0002205,PO0002287,2025-06-06,SKU040,BOM_WH,SUP04,165
RCPT0002206,PO0002288,2025-10-10,SKU040,BOM_WH,SUP04,114
RCPT0002207,PO0002289,2025-10-10,SKU040,BOM_WH,SUP04,141
RCPT0002208,PO0002290,2025-10-17,SKU040,BOM_WH,SUP04,165
RCPT0002209,PO0002291,2025-10-24,SKU040,BOM_WH,SUP04,165
RCPT0002210,PO0002292,2023-11-17,SKU041,BLR_WH,SUP06,106
RCPT0002211,PO0002294,2023-12-15,SKU041,BLR_WH,SUP06,114
RCPT0002212,PO0002293,2024-01-05,SKU041,BLR_WH,SUP05,86
RCPT0002213,PO0002295,2024-01-12,SKU041,BLR_WH,SUP06,97
RCPT0002214,PO0002296,2024-02-16,SKU041,BLR_WH,SUP06,78
RCPT0002215,PO0002297,2024-03-01,SKU041,BLR_WH,SUP06,109
RCPT0002216,PO0002298,2024-04-12,SKU041,BLR_WH,SUP06,95
RCPT0002217,PO0002299,2024-04-19,SKU041,BLR_WH,SUP06,114
RCPT0002218,PO0002300,2024-05-31,SKU041,BLR_WH,SUP06,101
RCPT0002219,PO0002301,2024-06-07,SKU041,BLR_WH,SUP06,114
RCPT0002220,PO0002302,2024-07-12,SKU041,BLR_WH,SUP06,85
RCPT0002221,PO0002303,2024-08-16,SKU041,BLR_WH,SUP06,78
RCPT0002222,PO0002304,2024-08-30,SKU041,BLR_WH,SUP05,98
RCPT0002223,PO0002306,2024-10-25,SKU041,BLR_WH,SUP06,101
RCPT0002224,PO0002305,2024-11-01,SKU041,BLR_WH,SUP05,83
RCPT0002225,PO0002308,2024-12-20,SKU041,BLR_WH,SUP06,114
RCPT0002226,PO0002309,2024-12-27,SKU041,BLR_WH,SUP06,114
RCPT0002227,PO0002307,2025-01-03,SKU041,BLR_WH,SUP05,107
RCPT0002228,PO0002310,2025-02-14,SKU041,BLR_WH,SUP06,85
RCPT0002229,PO0002311,2025-03-14,SKU041,BLR_WH,SUP06,77
RCPT0002230,PO0002312,2025-03-14,SKU041,BLR_WH,SUP06,97
RCPT0002231,PO0002313,2025-04-25,SKU041,BLR_WH,SUP06,88
RCPT0002232,PO0002314,2025-05-23,SKU041,BLR_WH,SUP06,100
RCPT0002233,PO0002315,2025-05-30,SKU041,BLR_WH,SUP06,114
RCPT0002234,PO0002316,2025-07-04,SKU041,BLR_WH,SUP06,97
RCPT0002235,PO0002317,2025-08-08,SKU041,BLR_WH,SUP06,85
RCPT0002236,PO0002318,2025-08-08,SKU041,BLR_WH,SUP06,105
RCPT0002237,PO0002319,2025-10-17,SKU041,BLR_WH,SUP06,81
RCPT0002238,PO0002320,2025-10-17,SKU041,BLR_WH,SUP06,100
RCPT0002239,PO0002321,2025-12-05,SKU041,BLR_WH,SUP06,76
RCPT0002240,PO0002322,2025-12-05,SKU041,BLR_WH,SUP06,114
RCPT0002241,PO0002323,2024-07-05,SKU041,MAA_WH,SUP06,78
RCPT0002242,PO0002324,2024-07-12,SKU041,MAA_WH,SUP06,88
RCPT0002243,PO0002325,2024-12-06,SKU041,MAA_WH,SUP06,76
RCPT0002244,PO0002326,2025-01-31,SKU041,MAA_WH,SUP06,81
RCPT0002245,PO0002327,2025-04-11,SKU041,MAA_WH,SUP06,80
RCPT0002246,PO0002328,2025-04-18,SKU041,MAA_WH,SUP06,90
RCPT0002247,PO0002331,2025-08-15,SKU041,MAA_WH,SUP06,89
RCPT0002248,PO0002329,2025-08-22,SKU041,MAA_WH,SUP05,76
RCPT0002249,PO0002330,2025-08-22,SKU041,MAA_WH,SUP05,81
RCPT0002250,PO0002332,2023-12-01,SKU041,NCR_WH,SUP05,114
RCPT0002251,PO0002334,2023-12-01,SKU041,NCR_WH,SUP06,114
RCPT0002252,PO0002333,2023-12-08,SKU041,NCR_WH,SUP06,114
RCPT0002253,PO0002335,2023-12-29,SKU041,NCR_WH,SUP06,89
RCPT0002254,PO0002337,2024-01-19,SKU041,NCR_WH,SUP06,114
RCPT0002255,PO0002336,2024-01-26,SKU041,NCR_WH,SUP05,84
RCPT0002256,PO0002338,2024-01-26,SKU041,NCR_WH,SUP06,114
RCPT0002257,PO0002340,2024-03-08,SKU041,NCR_WH,SUP06,114
RCPT0002258,PO0002339,2024-03-15,SKU041,NCR_WH,SUP05,104
RCPT0002259,PO0002341,2024-03-22,SKU041,NCR_WH,SUP06,114
RCPT0002260,PO0002342,2024-04-26,SKU041,NCR_WH,SUP06,114
RCPT0002261,PO0002343,2024-05-03,SKU041,NCR_WH,SUP06,114
RCPT0002262,PO0002344,2024-05-17,SKU041,NCR_WH,SUP06,92
RCPT0002263,PO0002345,2024-05-24,SKU041,NCR_WH,SUP06,83
RCPT0002264,PO0002346,2024-06-07,SKU041,NCR_WH,SUP06,84
RCPT0002265,PO0002347,2024-06-14,SKU041,NCR_WH,SUP06,114
RCPT0002266,PO0002348,2024-06-21,SKU041,NCR_WH,SUP06,110
RCPT0002267,PO0002349,2024-07-19,SKU041,NCR_WH,SUP05,112
RCPT0002268,PO0002350,2024-07-19,SKU041,NCR_WH,SUP06,114
RCPT0002269,PO0002351,2024-07-19,SKU041,NCR_WH,SUP06,114
RCPT0002270,PO0002352,2024-09-20,SKU041,NCR_WH,SUP06,107
RCPT0002271,PO0002353,2024-10-11,SKU041,NCR_WH,SUP05,114
RCPT0002272,PO0002354,2024-10-18,SKU041,NCR_WH,SUP06,80
RCPT0002273,PO0002355,2024-10-25,SKU041,NCR_WH,SUP06,106
RCPT0002274,PO0002356,2024-11-29,SKU041,NCR_WH,SUP06,114
RCPT0002275,PO0002357,2024-11-29,SKU041,NCR_WH,SUP06,114
RCPT0002276,PO0002358,2025-01-03,SKU041,NCR_WH,SUP06,102
RCPT0002277,PO0002359,2025-01-03,SKU041,NCR_WH,SUP06,114
RCPT0002278,PO0002360,2025-01-17,SKU041,NCR_WH,SUP05,114
RCPT0002279,PO0002362,2025-02-07,SKU041,NCR_WH,SUP06,114
RCPT0002280,PO0002361,2025-02-21,SKU041,NCR_WH,SUP05,114
RCPT0002281,PO0002363,2025-03-14,SKU041,NCR_WH,SUP05,106
RCPT0002282,PO0002364,2025-03-21,SKU041,NCR_WH,SUP05,114
RCPT0002283,PO0002365,2025-03-21,SKU041,NCR_WH,SUP06,114
RCPT0002284,PO0002366,2025-03-21,SKU041,NCR_WH,SUP06,78
RCPT0002285,PO0002367,2025-05-02,SKU041,NCR_WH,SUP06,84
RCPT0002286,PO0002368,2025-05-02,SKU041,NCR_WH,SUP06,114
RCPT0002287,PO0002369,2025-05-23,SKU041,NCR_WH,SUP06,96
RCPT0002288,PO0002370,2025-05-30,SKU041,NCR_WH,SUP06,114
RCPT0002289,PO0002372,2025-06-13,SKU041,NCR_WH,SUP06,114
RCPT0002290,PO0002371,2025-06-20,SKU041,NCR_WH,SUP05,100
RCPT0002291,PO0002373,2025-07-04,SKU041,NCR_WH,SUP06,86
RCPT0002292,PO0002374,2025-08-01,SKU041,NCR_WH,SUP06,98
RCPT0002293,PO0002375,2025-08-08,SKU041,NCR_WH,SUP06,114
RCPT0002294,PO0002376,2025-08-15,SKU041,NCR_WH,SUP06,114
RCPT0002295,PO0002377,2025-09-26,SKU041,NCR_WH,SUP06,109
RCPT0002296,PO0002378,2025-10-03,SKU041,NCR_WH,SUP06,114
RCPT0002297,PO0002379,2025-10-31,SKU041,NCR_WH,SUP06,88
RCPT0002298,PO0002380,2025-11-14,SKU041,NCR_WH,SUP06,114
RCPT0002299,PO0002381,2025-12-05,SKU041,NCR_WH,SUP06,114
RCPT0002300,PO0002382,2025-12-05,SKU041,NCR_WH,SUP06,114
RCPT0002301,PO0002383,2023-12-15,SKU041,BOM_WH,SUP06,82
RCPT0002302,PO0002384,2023-12-15,SKU041,BOM_WH,SUP06,114
RCPT0002303,PO0002385,2023-12-15,SKU041,BOM_WH,SUP06,114
RCPT0002304,PO0002386,2024-02-02,SKU041,BOM_WH,SUP05,99
RCPT0002305,PO0002387,2024-02-09,SKU041,BOM_WH,SUP06,114
RCPT0002306,PO0002389,2024-04-05,SKU041,BOM_WH,SUP06,114
RCPT0002307,PO0002390,2024-04-12,SKU041,BOM_WH,SUP06,114
RCPT0002308,PO0002388,2024-04-19,SKU041,BOM_WH,SUP05,100
RCPT0002309,PO0002391,2024-06-07,SKU041,BOM_WH,SUP05,84
RCPT0002310,PO0002392,2024-06-14,SKU041,BOM_WH,SUP05,114
RCPT0002311,PO0002393,2024-07-19,SKU041,BOM_WH,SUP06,86
RCPT0002312,PO0002394,2024-07-19,SKU041,BOM_WH,SUP06,113
RCPT0002313,PO0002395,2024-08-02,SKU041,BOM_WH,SUP05,114
RCPT0002314,PO0002396,2024-10-25,SKU041,BOM_WH,SUP06,91
RCPT0002315,PO0002397,2024-10-25,SKU041,BOM_WH,SUP06,111
RCPT0002316,PO0002398,2024-12-06,SKU041,BOM_WH,SUP06,113
RCPT0002317,PO0002399,2024-12-13,SKU041,BOM_WH,SUP06,114
RCPT0002318,PO0002400,2025-01-10,SKU041,BOM_WH,SUP06,102
RCPT0002319,PO0002402,2025-01-31,SKU041,BOM_WH,SUP06,114
RCPT0002320,PO0002401,2025-02-07,SKU041,BOM_WH,SUP05,103
RCPT0002321,PO0002403,2025-03-07,SKU041,BOM_WH,SUP06,79
RCPT0002322,PO0002404,2025-03-28,SKU041,BOM_WH,SUP06,101
RCPT0002323,PO0002405,2025-04-18,SKU041,BOM_WH,SUP06,105
RCPT0002324,PO0002406,2025-05-16,SKU041,BOM_WH,SUP06,114
RCPT0002325,PO0002407,2025-05-23,SKU041,BOM_WH,SUP06,114
RCPT0002326,PO0002408,2025-06-27,SKU041,BOM_WH,SUP06,106
RCPT0002327,PO0002409,2025-07-04,SKU041,BOM_WH,SUP06,114
RCPT0002328,PO0002410,2025-08-15,SKU041,BOM_WH,SUP06,91
RCPT0002329,PO0002411,2025-09-19,SKU041,BOM_WH,SUP06,91
RCPT0002330,PO0002412,2025-09-26,SKU041,BOM_WH,SUP06,114
RCPT0002331,PO0002413,2025-11-21,SKU041,BOM_WH,SUP06,108
RCPT0002332,PO0002414,2025-11-21,SKU041,BOM_WH,SUP06,114
RCPT0002333,PO0002415,2023-11-17,SKU042,BLR_WH,SUP04,91
RCPT0002334,PO0002416,2023-12-01,SKU042,BLR_WH,SUP04,118
RCPT0002335,PO0002417,2023-12-08,SKU042,BLR_WH,SUP04,142
RCPT0002336,PO0002418,2023-12-22,SKU042,BLR_WH,SUP04,102
RCPT0002337,PO0002419,2024-03-15,SKU042,BLR_WH,SUP04,90
RCPT0002338,PO0002420,2024-03-22,SKU042,BLR_WH,SUP04,105
RCPT0002339,PO0002421,2024-04-05,SKU042,BLR_WH,SUP04,129
RCPT0002340,PO0002422,2024-06-28,SKU042,BLR_WH,SUP04,104
RCPT0002341,PO0002423,2024-07-12,SKU042,BLR_WH,SUP04,123
RCPT0002342,PO0002424,2024-07-19,SKU042,BLR_WH,SUP04,158
RCPT0002343,PO0002425,2024-07-19,SKU042,BLR_WH,SUP04,84
RCPT0002344,PO0002426,2024-08-02,SKU042,BLR_WH,SUP04,98
RCPT0002345,PO0002427,2025-01-24,SKU042,BLR_WH,SUP04,87
RCPT0002346,PO0002428,2025-01-24,SKU042,BLR_WH,SUP04,125
RCPT0002347,PO0002429,2025-02-07,SKU042,BLR_WH,SUP04,156
RCPT0002348,PO0002430,2025-02-14,SKU042,BLR_WH,SUP04,163
RCPT0002349,PO0002431,2025-06-20,SKU042,BLR_WH,SUP04,104
RCPT0002350,PO0002432,2025-06-27,SKU042,BLR_WH,SUP04,127
RCPT0002351,PO0002433,2025-06-27,SKU042,BLR_WH,SUP04,163
RCPT0002352,PO0002434,2025-07-04,SKU042,BLR_WH,SUP04,163
RCPT0002353,PO0002435,2025-07-11,SKU042,BLR_WH,SUP04,86
RCPT0002354,PO0002437,2023-10-13,SKU042,MAA_WH,SUP04,130
RCPT0002355,PO0002436,2023-10-20,SKU042,MAA_WH,SUP04,104
RCPT0002356,PO0002438,2023-10-20,SKU042,MAA_WH,SUP04,156
RCPT0002357,PO0002439,2023-10-27,SKU042,MAA_WH,SUP04,163
RCPT0002358,PO0002440,2024-01-26,SKU042,MAA_WH,SUP04,111
RCPT0002359,PO0002441,2024-01-26,SKU042,MAA_WH,SUP04,163
RCPT0002360,PO0002442,2024-02-09,SKU042,MAA_WH,SUP04,163
RCPT0002361,PO0002443,2024-02-09,SKU042,MAA_WH,SUP04,163
RCPT0002362,PO0002444,2024-05-10,SKU042,MAA_WH,SUP04,85
RCPT0002363,PO0002445,2024-05-24,SKU042,MAA_WH,SUP04,128
RCPT0002364,PO0002446,2024-05-24,SKU042,MAA_WH,SUP04,163
RCPT0002365,PO0002447,2024-06-07,SKU042,MAA_WH,SUP04,133
RCPT0002366,PO0002448,2024-06-14,SKU042,MAA_WH,SUP04,163
RCPT0002367,PO0002449,2024-08-30,SKU042,MAA_WH,SUP04,87
RCPT0002368,PO0002450,2024-09-06,SKU042,MAA_WH,SUP04,112
RCPT0002369,PO0002451,2024-10-18,SKU042,MAA_WH,SUP04,86
RCPT0002370,PO0002452,2024-10-25,SKU042,MAA_WH,SUP04,110
RCPT0002371,PO0002453,2024-12-13,SKU042,MAA_WH,SUP04,88
RCPT0002372,PO0002454,2024-12-20,SKU042,MAA_WH,SUP04,135
RCPT0002373,PO0002455,2024-12-27,SKU042,MAA_WH,SUP04,163
RCPT0002374,PO0002456,2025-01-03,SKU042,MAA_WH,SUP04,163
RCPT0002375,PO0002457,2025-01-10,SKU042,MAA_WH,SUP04,121
RCPT0002376,PO0002458,2025-03-21,SKU042,MAA_WH,SUP04,118
RCPT0002377,PO0002459,2025-04-04,SKU042,MAA_WH,SUP04,163
RCPT0002378,PO0002460,2025-04-11,SKU042,MAA_WH,SUP04,163
RCPT0002379,PO0002461,2025-04-18,SKU042,MAA_WH,SUP04,89
RCPT0002380,PO0002462,2025-04-18,SKU042,MAA_WH,SUP04,130
RCPT0002381,PO0002463,2025-07-04,SKU042,MAA_WH,SUP04,121
RCPT0002382,PO0002464,2025-07-11,SKU042,MAA_WH,SUP04,163
RCPT0002383,PO0002465,2025-07-25,SKU042,MAA_WH,SUP04,163
RCPT0002384,PO0002466,2025-10-17,SKU042,MAA_WH,SUP04,99
RCPT0002385,PO0002467,2025-10-24,SKU042,MAA_WH,SUP04,133
RCPT0002386,PO0002468,2025-11-14,SKU042,MAA_WH,SUP04,158
RCPT0002387,PO0002470,2023-10-13,SKU042,NCR_WH,SUP04,88
RCPT0002388,PO0002471,2023-10-27,SKU042,NCR_WH,SUP04,113
RCPT0002389,PO0002472,2023-11-03,SKU042,NCR_WH,SUP04,142
RCPT0002390,PO0002473,2023-11-17,SKU042,NCR_WH,SUP04,95
RCPT0002391,PO0002474,2024-01-05,SKU042,NCR_WH,SUP04,127
RCPT0002392,PO0002475,2024-01-26,SKU042,NCR_WH,SUP04,163
RCPT0002393,PO0002476,2024-01-26,SKU042,NCR_WH,SUP04,163
RCPT0002394,PO0002478,2024-02-02,SKU042,NCR_WH,SUP04,139
RCPT0002395,PO0002477,2024-02-09,SKU042,NCR_WH,SUP04,84
RCPT0002396,PO0002479,2024-02-16,SKU042,NCR_WH,SUP04,163
RCPT0002397,PO0002480,2024-05-31,SKU042,NCR_WH,SUP04,102
RCPT0002398,PO0002481,2024-06-21,SKU042,NCR_WH,SUP04,144
RCPT0002399,PO0002482,2024-06-21,SKU042,NCR_WH,SUP04,163
RCPT0002400,PO0002483,2024-06-28,SKU042,NCR_WH,SUP04,115
RCPT0002401,PO0002484,2024-07-05,SKU042,NCR_WH,SUP04,163
RCPT0002402,PO0002485,2024-07-05,SKU042,NCR_WH,SUP04,163
RCPT0002403,PO0002486,2024-12-27,SKU042,NCR_WH,SUP04,114
RCPT0002404,PO0002487,2024-12-27,SKU042,NCR_WH,SUP04,163
RCPT0002405,PO0002488,2025-01-10,SKU042,NCR_WH,SUP04,163
RCPT0002406,PO0002489,2025-01-10,SKU042,NCR_WH,SUP04,163
RCPT0002407,PO0002490,2025-01-17,SKU042,NCR_WH,SUP04,163
RCPT0002408,PO0002491,2025-05-09,SKU042,NCR_WH,SUP04,101
RCPT0002409,PO0002492,2025-05-16,SKU042,NCR_WH,SUP04,136
RCPT0002410,PO0002493,2025-05-16,SKU042,NCR_WH,SUP04,163
RCPT0002411,PO0002494,2025-05-23,SKU042,NCR_WH,SUP04,163
RCPT0002412,PO0002495,2025-05-23,SKU042,NCR_WH,SUP04,163
RCPT0002413,PO0002496,2025-06-06,SKU042,NCR_WH,SUP04,116
RCPT0002414,PO0002497,2025-10-17,SKU042,NCR_WH,SUP04,85
RCPT0002415,PO0002498,2025-11-07,SKU042,NCR_WH,SUP04,112
RCPT0002416,PO0002499,2025-11-07,SKU042,NCR_WH,SUP04,140
RCPT0002417,PO0002500,2025-11-14,SKU042,NCR_WH,SUP04,86
RCPT0002418,PO0002501,2025-11-21,SKU042,NCR_WH,SUP04,107
RCPT0002419,PO0002502,2025-11-28,SKU042,NCR_WH,SUP04,134
RCPT0002420,PO0002503,2023-09-22,SKU042,BOM_WH,SUP04,89
RCPT0002421,PO0002504,2023-10-06,SKU042,BOM_WH,SUP04,105
RCPT0002422,PO0002505,2023-10-06,SKU042,BOM_WH,SUP04,117
RCPT0002423,PO0002506,2024-01-12,SKU042,BOM_WH,SUP04,92
RCPT0002424,PO0002507,2024-01-12,SKU042,BOM_WH,SUP04,127
RCPT0002425,PO0002508,2024-01-19,SKU042,BOM_WH,SUP04,152
RCPT0002426,PO0002509,2024-01-26,SKU042,BOM_WH,SUP04,163
RCPT0002427,PO0002510,2024-06-14,SKU042,BOM_WH,SUP04,101
RCPT0002428,PO0002511,2024-06-21,SKU042,BOM_WH,SUP04,131
RCPT0002429,PO0002512,2024-06-21,SKU042,BOM_WH,SUP04,163
RCPT0002430,PO0002513,2024-06-28,SKU042,BOM_WH,SUP04,163
RCPT0002431,PO0002514,2024-07-12,SKU042,BOM_WH,SUP04,95
RCPT0002432,PO0002515,2025-01-03,SKU042,BOM_WH,SUP04,97
RCPT0002433,PO0002516,2025-01-10,SKU042,BOM_WH,SUP04,127
RCPT0002434,PO0002517,2025-01-24,SKU042,BOM_WH,SUP04,161
RCPT0002435,PO0002518,2025-01-24,SKU042,BOM_WH,SUP04,103
RCPT0002436,PO0002519,2025-05-02,SKU042,BOM_WH,SUP04,87
RCPT0002437,PO0002520,2025-05-16,SKU042,BOM_WH,SUP04,117
RCPT0002438,PO0002521,2025-05-23,SKU042,BOM_WH,SUP04,134
RCPT0002439,PO0002522,2025-05-23,SKU042,BOM_WH,SUP04,163
RCPT0002440,PO0002523,2025-05-23,SKU042,BOM_WH,SUP04,110
RCPT0002441,PO0002524,2025-06-13,SKU042,BOM_WH,SUP04,149
RCPT0002442,PO0002525,2025-12-05,SKU042,BOM_WH,SUP04,86
RCPT0002443,PO0002529,2022-12-30,SKU043,BLR_WH,SUP04,258
RCPT0002444,PO0002530,2023-01-13,SKU043,BLR_WH,SUP04,258
RCPT0002445,PO0002531,2023-01-13,SKU043,BLR_WH,SUP04,258
RCPT0002446,PO0002532,2025-11-21,SKU043,MAA_WH,SUP04,231
RCPT0002447,PO0002533,2025-11-28,SKU043,MAA_WH,SUP04,232
RCPT0002448,PO0002534,2025-06-13,SKU043,NCR_WH,SUP04,232
RCPT0002449,PO0002535,2025-06-13,SKU043,NCR_WH,SUP04,239
RCPT0002450,PO0002536,2025-06-20,SKU043,NCR_WH,SUP04,245
RCPT0002451,PO0002537,2025-07-11,SKU043,NCR_WH,SUP04,250
RCPT0002452,PO0002538,2024-04-26,SKU044,BLR_WH,SUP06,32
RCPT0002453,PO0002539,2024-05-03,SKU044,BLR_WH,SUP06,38
RCPT0002454,PO0002541,2024-08-02,SKU044,BLR_WH,SUP06,37
RCPT0002455,PO0002540,2024-08-16,SKU044,BLR_WH,SUP05,33
RCPT0002456,PO0002542,2024-12-13,SKU044,BLR_WH,SUP05,32
RCPT0002457,PO0002544,2024-12-20,SKU044,BLR_WH,SUP06,40
RCPT0002458,PO0002543,2024-12-27,SKU044,BLR_WH,SUP05,36
RCPT0002459,PO0002545,2025-05-02,SKU044,BLR_WH,SUP06,34
RCPT0002460,PO0002546,2025-07-11,SKU044,BLR_WH,SUP05,35
RCPT0002461,PO0002547,2025-07-11,SKU044,BLR_WH,SUP06,40
RCPT0002462,PO0002548,2025-07-18,SKU044,BLR_WH,SUP05,45
RCPT0002463,PO0002549,2025-07-18,SKU044,BLR_WH,SUP06,50
RCPT0002464,PO0002550,2024-04-05,SKU044,MAA_WH,SUP05,37
RCPT0002465,PO0002551,2024-04-12,SKU044,MAA_WH,SUP06,43
RCPT0002466,PO0002552,2024-04-12,SKU044,MAA_WH,SUP06,49
RCPT0002467,PO0002553,2024-08-30,SKU044,MAA_WH,SUP06,33
RCPT0002468,PO0002554,2024-11-08,SKU044,MAA_WH,SUP05,34
RCPT0002469,PO0002555,2024-11-08,SKU044,MAA_WH,SUP06,39
RCPT0002470,PO0002556,2024-11-15,SKU044,MAA_WH,SUP06,42
RCPT0002471,PO0002557,2025-03-21,SKU044,MAA_WH,SUP06,34
RCPT0002472,PO0002558,2025-04-25,SKU044,MAA_WH,SUP06,37
RCPT0002473,PO0002559,2025-06-06,SKU044,MAA_WH,SUP06,36
RCPT0002474,PO0002560,2025-07-25,SKU044,MAA_WH,SUP06,33
RCPT0002475,PO0002561,2025-08-15,SKU044,MAA_WH,SUP05,38
RCPT0002476,PO0002562,2025-10-31,SKU044,MAA_WH,SUP06,32
RCPT0002477,PO0002563,2025-10-31,SKU044,MAA_WH,SUP06,36
RCPT0002478,PO0002564,2024-11-01,SKU044,NCR_WH,SUP06,33
RCPT0002479,PO0002565,2025-01-17,SKU044,NCR_WH,SUP06,34
RCPT0002480,PO0002566,2025-04-04,SKU044,NCR_WH,SUP05,32
RCPT0002481,PO0002567,2025-04-04,SKU044,NCR_WH,SUP06,35
RCPT0002482,PO0002568,2025-04-11,SKU044,NCR_WH,SUP06,39
RCPT0002483,PO0002569,2025-11-28,SKU044,NCR_WH,SUP05,34
RCPT0002484,PO0002570,2025-11-28,SKU044,NCR_WH,SUP06,36
RCPT0002485,PO0002571,2025-12-05,SKU044,NCR_WH,SUP06,38
RCPT0002486,PO0002572,2023-03-31,SKU045,BLR_WH,SUP05,126
RCPT0002487,PO0002573,2023-03-31,SKU045,BLR_WH,SUP05,156
RCPT0002488,PO0002574,2023-04-07,SKU045,BLR_WH,SUP05,179
RCPT0002489,PO0002575,2023-04-21,SKU045,BLR_WH,SUP05,179
RCPT0002490,PO0002576,2023-07-28,SKU045,BLR_WH,SUP05,119
RCPT0002491,PO0002577,2023-08-11,SKU045,BLR_WH,SUP05,150
